dataset,representation,ft_seed,head,backbone,calibration,score,alpha,rho_cal,rho_test,split_seed,n_eval,worst_group_acc,base_top1,marginal_cov,worst_group,worst_group_cov,mean_group_cov,cov_range,cov_gap,n_cal_worst_group,mean_set_size,worst_group_set_size,set_size_disparity,div_wasserstein1,div_ks_stat,div_ks_pvalue,rho_cal_realized,rho_test_realized
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,APS,0.1,0.95,0.95,9,2622,0.7196029776674938,0.9469870327993898,0.8996948893974066,1,0.8636363636363636,0.8933826213946695,0.045454545454545414,0.036363636363636376,66,0.9683447749809306,1.4545454545454546,0.5252281854691494,0.09430161807074565,0.19437331057049367,0.013233530140735774,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,0,2622,0.7196029776674938,0.9424103737604882,0.8867276887871853,1,0.6060606060606061,0.8112267250821468,0.31120847024461484,0.29393939393939394,66,0.9546147978642258,1.0757575757575757,0.12635998539612991,0.1548814965000406,0.3068715322236449,7.109189207096589e-06,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,1,2622,0.7196029776674938,0.9549961861174676,0.8886346300533944,2,0.8181818181818182,0.8624497991967872,0.09426798101496892,0.08181818181818179,66,0.944698703279939,0.9848484848484849,0.18787878787878776,0.08312760917273149,0.15322236448997012,0.08738645475970906,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,2,2622,0.7196029776674938,0.96186117467582,0.9050343249427918,1,0.7878787878787878,0.8710843373493976,0.13340635268346113,0.11212121212121218,66,0.9572845156369184,1.0757575757575757,0.1327856882073749,0.07262397077180807,0.15222649025465926,0.09096043226539106,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,3,2622,0.7196029776674938,0.9393592677345538,0.8836765827612509,1,0.7272727272727273,0.8239686016794451,0.17634173055859803,0.17272727272727273,66,0.9557589626239512,1.0151515151515151,0.07378605330412558,0.09999525933654131,0.23509745340731256,0.0013028888996118656,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,4,2622,0.7196029776674938,0.9492753623188406,0.9073226544622426,1,0.7878787878787878,0.8579408543263966,0.1462577583059511,0.11212121212121218,66,0.9797864225781846,1.0757575757575757,0.10949251551661188,0.03712339647535084,0.14130744060321526,0.1387433164985039,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,5,2622,0.7196029776674938,0.9534706331045004,0.9080854309687262,2,0.8484848484848485,0.8906261409273458,0.08645491055129606,0.051515151515151514,66,0.969488939740656,1.0151515151515151,0.2554947060971158,0.019813432602455886,0.08091478161900698,0.7623328488565067,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,6,2622,0.7196029776674938,0.9519450800915332,0.8913043478260869,1,0.7727272727272727,0.8387458926615553,0.1509675063891932,0.12727272727272732,66,0.9500381388253242,1.0606060606060606,0.1212121212121211,0.09953908523428856,0.22816190069711195,0.001996633728462979,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,7,2622,0.7196029776674938,0.9439359267734554,0.8874904652936689,2,0.803030303030303,0.8582603139832057,0.10700985761226733,0.09696969696969704,66,0.954233409610984,1.0151515151515151,0.15907265425337702,0.044126042411401646,0.14482856736377864,0.12150355098083714,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,8,2622,0.7196029776674938,0.9527078565980168,0.9061784897025171,2,0.7727272727272727,0.853751369112815,0.15177071924059882,0.12727272727272732,66,0.965675057208238,0.9848484848484849,0.2714494341000365,0.10545451546377452,0.1757718025323659,0.03285383674069928,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,9,2622,0.7196029776674938,0.9469870327993898,0.881769641495042,1,0.7424242424242424,0.8337258123402702,0.1619934282584885,0.1575757575757576,66,0.9412662090007627,1.0606060606060606,0.12968236582694403,0.09671092238145836,0.19319960165030586,0.01405362002165775,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,RAPS,0.1,0.95,0.95,0,2622,0.7196029776674938,0.9424103737604882,0.889397406559878,3,0.8650602409638555,0.9274187659729829,0.11978824388462939,0.034939759036144546,1245,0.9668192219679634,0.9413654618473896,0.8672873311427528,0.025795025151137217,0.05165236107830013,0.05829277347737338,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,RAPS,0.1,0.95,0.95,1,2622,0.7196029776674938,0.9549961861174676,0.8977879481311976,0,0.8931726907630522,0.9390105878057684,0.10682730923694783,0.006827309236947854,1245,0.9691075514874142,0.9253012048192771,0.7716684921504199,0.020399855712992007,0.04886823984390722,0.08427302358509542,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,RAPS,0.1,0.95,0.95,2,2622,0.7196029776674938,0.96186117467582,0.900839054157132,1,0.8636363636363636,0.8975721066082512,0.06060606060606055,0.036363636363636376,66,0.9595728451563692,1.393939393939394,0.4622124863088719,0.07262397077180807,0.15222649025465926,0.09096043226539106,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,RAPS,0.1,0.95,0.95,3,2622,0.7196029776674938,0.9393592677345538,0.8806254767353165,2,0.803030303030303,0.8833424607520992,0.16666666666666674,0.09696969696969704,66,0.9660564454614798,1.0,0.967944505293903,0.07844522227994712,0.1878645611039977,0.018384638262306165,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,RAPS,0.1,0.95,0.95,4,2622,0.7196029776674938,0.9492753623188406,0.9111365369946606,3,0.9036144578313253,0.9316903979554583,0.0660825118656444,-0.0036144578313253017,1245,0.9935163996948894,0.9799196787148594,0.7243884629426799,0.026549220690622002,0.05099789134752518,0.0636879222474356,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,RAPS,0.1,0.95,0.95,5,2622,0.7196029776674938,0.9534706331045004,0.9050343249427918,3,0.8899598393574297,0.9213033953997809,0.07973713033954,0.010040160642570295,1245,0.9698703279938978,0.9614457831325302,0.5418765972982841,0.027439988443798902,0.047937282900665845,0.09489683893766519,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,RAPS,0.1,0.95,0.95,6,2622,0.7196029776674938,0.9519450800915332,0.8954996186117468,3,0.8746987951807229,0.9019350127783863,0.04954362906170129,0.025301204819277112,1245,0.9607170099160945,0.9518072289156626,0.47093829864914205,0.033910793984349694,0.054161745019292856,0.04109271367595836,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,RAPS,0.1,0.95,0.95,7,2622,0.7196029776674938,0.9439359267734554,0.8840579710144928,2,0.8333333333333334,0.8887367652427893,0.12121212121212122,0.06666666666666665,66,0.9691075514874142,1.0909090909090908,0.9805768528660096,0.044126042411401646,0.14482856736377864,0.12150355098083714,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,RAPS,0.1,0.95,0.95,8,2622,0.7196029776674938,0.9527078565980168,0.9096109839816934,1,0.8787878787878788,0.9129518072289156,0.0757575757575758,0.021212121212121238,66,0.9740655987795576,1.378787878787879,0.43340635268346117,0.09865030351925054,0.1717883055911225,0.039438482941178354,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,RAPS,0.1,0.95,0.95,9,2622,0.7196029776674938,0.9469870327993898,0.8981693363844394,1,0.8636363636363636,0.892579408543264,0.045454545454545414,0.036363636363636376,66,0.9668192219679634,1.4545454545454546,0.5268346111719606,0.09671092238145836,0.19319960165030586,0.01405362002165775,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,THR,0.1,0.95,0.95,0,2622,0.7196029776674938,0.9424103737604882,0.8768115942028986,1,0.3939393939393939,0.7450255567725447,0.5072654253377145,0.5060606060606061,66,0.8951182303585049,0.5909090909090909,0.3287696239503468,0.3444906618063317,0.5734457248541756,1.638899094037739e-20,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,THR,0.1,0.95,0.95,1,2622,0.7196029776674938,0.9549961861174676,0.8939740655987796,1,0.5454545454545454,0.7863453815261044,0.36860167944505295,0.3545454545454546,66,0.9130434782608695,0.6060606060606061,0.33369843008397226,0.14891591082203337,0.6416275430359938,3.203857196464148e-26,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,THR,0.1,0.95,0.95,2,2622,0.7196029776674938,0.96186117467582,0.9248665141113653,1,0.5909090909090909,0.8061975173420957,0.349653158086893,0.3090909090909091,66,0.9458428680396643,0.7272727272727273,0.23336984300839725,0.21263759375781818,0.6691919191919192,7.905690671066931e-29,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,THR,0.1,0.95,0.95,3,2622,0.7196029776674938,0.9393592677345538,0.8890160183066361,1,0.5606060606060606,0.7765607886089814,0.34782767433369843,0.33939393939393947,66,0.9153318077803204,0.6515151515151515,0.2761956918583425,0.16798064117614508,0.5815549864845639,3.86174470670652e-21,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,THR,0.1,0.95,0.95,4,2622,0.7196029776674938,0.9492753623188406,0.8962623951182304,1,0.5151515151515151,0.7767889740781307,0.39890470974808323,0.3848484848484849,66,0.916094584286804,0.6212121212121212,0.3169404892296459,0.18757206864127485,0.5548442168160478,4.0546209961205784e-19,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,THR,0.1,0.95,0.95,5,2622,0.7196029776674938,0.9534706331045004,0.897025171624714,1,0.5606060606060606,0.7915388828039429,0.34863088718510415,0.33939393939393947,66,0.916094584286804,0.6060606060606061,0.33369843008397226,0.14838032271366247,0.6179043960734102,4.0487014343563945e-24,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,THR,0.1,0.95,0.95,6,2622,0.7196029776674938,0.9519450800915332,0.8863463005339436,1,0.5,0.7751551661190216,0.4020080321285141,0.4,66,0.9023646071700991,0.5606060606060606,0.36308871851040536,0.20052769071585186,0.6383198178972826,6.412450613364026e-26,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,THR,0.1,0.95,0.95,7,2622,0.7196029776674938,0.9439359267734554,0.8924485125858124,1,0.5303030303030303,0.760432639649507,0.3781307046367287,0.36969696969696975,66,0.919908466819222,0.6363636363636364,0.30660825118656443,0.1398953031274215,0.6383909517712335,6.308232830465693e-26,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,THR,0.1,0.95,0.95,8,2622,0.7196029776674938,0.9527078565980168,0.9134248665141114,1,0.45454545454545453,0.7643026652062797,0.476378240233662,0.4454545454545455,66,0.9378337147215866,0.5606060606060606,0.4016429353778752,0.22554704231634048,0.6378930146535781,7.009490599300664e-26,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,marginal_split,THR,0.1,0.95,0.95,9,2622,0.7196029776674938,0.9469870327993898,0.9130434782608695,1,0.4393939393939394,0.7676889375684557,0.49313618108798835,0.46060606060606063,66,0.9336384439359268,0.6212121212121212,0.3297918948521358,0.27860532230206725,0.6158059467918623,6.0932772253845315e-24,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,THR,0.1,0.95,0.95,0,2622,0.7196029776674938,0.9424103737604882,0.88558352402746,3,0.8682730923694779,0.9254107338444688,0.11657539247900695,0.031726907630522105,1245,0.9187643020594966,0.8714859437751004,0.976998904709748,0.02505857829477673,0.7500013124392997,0.0,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,THR,0.1,0.95,0.95,1,2622,0.7196029776674938,0.9549961861174676,0.8920671243325705,3,0.8755020080321285,0.9395856151880249,0.12449799196787148,0.024497991967871502,1245,0.9244851258581236,0.8803212851405623,0.9378605330412558,0.022200549040880813,0.7683982115827143,0.0,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,THR,0.1,0.95,0.95,2,2622,0.7196029776674938,0.96186117467582,0.9302059496567505,1,0.8636363636363636,0.9130339539978094,0.07210660825118653,0.036363636363636376,66,0.9652936689549961,1.3181818181818181,0.3808324205914567,0.21263759375781818,0.6691919191919192,7.905690671066931e-29,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,THR,0.1,0.95,0.95,3,2622,0.7196029776674938,0.9393592677345538,0.8996948893974066,2,0.8181818181818182,0.896969696969697,0.1515151515151515,0.08181818181818179,66,0.937070938215103,1.0151515151515151,1.0374954362906172,0.13237855283736374,0.16730687153222365,0.048191899438981944,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,THR,0.1,0.95,0.95,4,2622,0.7196029776674938,0.9492753623188406,0.8787185354691075,0,0.8682730923694779,0.9110350492880613,0.10142387732749181,0.031726907630522105,1245,0.9096109839816934,0.8746987951807229,0.7768163563344287,0.042314162201512406,0.7360317085334803,1.3e-322,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,THR,0.1,0.95,0.95,5,2622,0.7196029776674938,0.9534706331045004,0.8981693363844394,3,0.8859437751004016,0.921276013143483,0.08375319459656816,0.014056224899598457,1245,0.9214340198321892,0.8939759036144578,0.575721066082512,0.03438443370293918,0.7733277335923213,0.0,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,THR,0.1,0.95,0.95,6,2622,0.7196029776674938,0.9519450800915332,0.8962623951182304,3,0.8899598393574297,0.9023366192040891,0.03428258488499447,0.010040160642570295,1245,0.9168573607932876,0.8955823293172691,0.4832055494706098,0.0355141072209688,0.784385472171912,0.0,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,THR,0.1,0.95,0.95,7,2622,0.7196029776674938,0.9439359267734554,0.8825324180015256,2,0.8636363636363636,0.8951077035414385,0.09090909090909094,0.036363636363636376,66,0.9241037376048817,1.1363636363636365,1.0295728368017527,0.13262809944105797,0.20372741499502062,0.008087021773570178,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,THR,0.1,0.95,0.95,8,2622,0.7196029776674938,0.9527078565980168,0.9183829138062548,1,0.8939393939393939,0.9068090543994158,0.02975538517707199,0.0060606060606061,66,0.9454614797864226,1.3636363636363635,0.44235122307411456,0.22554704231634048,0.6378930146535781,7.009490599300664e-26,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,0,groupdro_ll,ft_groupdro,mondrian,THR,0.1,0.95,0.95,9,2622,0.7196029776674938,0.9469870327993898,0.9004576659038902,1,0.8181818181818182,0.8794359255202628,0.08703906535231831,0.08181818181818179,66,0.9256292906178489,1.378787878787879,0.4759766338079592,0.27860532230206725,0.6158059467918623,6.0932772253845315e-24,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,APS,0.1,0.95,0.95,0,2622,0.7280397022332507,0.9492753623188406,0.8863463005339436,1,0.6212121212121212,0.8146129974443228,0.2952537422416941,0.2787878787878788,66,0.9435545385202135,1.0454545454545454,0.11613727637824023,0.1321285300307885,0.3026034997865984,1.0099565357216533e-05,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,APS,0.1,0.95,0.95,1,2622,0.7280397022332507,0.959954233409611,0.8913043478260869,2,0.7727272727272727,0.8530941949616648,0.14293537787513688,0.12727272727272732,66,0.9401220442410374,0.9848484848484849,0.14162102957283673,0.097978736572939,0.15713472755726277,0.07446371576576272,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,APS,0.1,0.95,0.95,2,2622,0.7280397022332507,0.9630053394355453,0.8901601830663616,2,0.7272727272727273,0.8237951807228915,0.18437385907265424,0.17272727272727273,66,0.9340198321891686,1.0,0.11854691493245706,0.07767257949672063,0.18334756010812348,0.02294181182529867,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,APS,0.1,0.95,0.95,3,2622,0.7280397022332507,0.9527078565980168,0.897025171624714,2,0.7272727272727273,0.8309967141292443,0.18276743336984302,0.17272727272727273,66,0.9534706331045004,0.9696969696969697,0.10419861263234753,0.09520239342656112,0.21116090482287667,0.005376104737029115,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,APS,0.1,0.95,0.95,4,2622,0.7280397022332507,0.9553775743707094,0.9000762776506483,2,0.7424242424242424,0.8469514421321649,0.18689302665206275,0.1575757575757576,66,0.9557589626239512,0.9545454545454546,0.1702081051478641,0.11091267642269703,0.21759852041542183,0.0037292462175401784,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,APS,0.1,0.95,0.95,5,2622,0.7280397022332507,0.952326468344775,0.8943554538520213,2,0.803030303030303,0.8654618473895582,0.12146768893756854,0.09696969696969704,66,0.9481311975591151,1.0303030303030303,0.20463672873311434,0.0302265747622083,0.11530800967420686,0.3329832834721089,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,APS,0.1,0.95,0.95,6,2622,0.7280397022332507,0.956140350877193,0.8886346300533944,1,0.7424242424242424,0.8194048922964585,0.18046732384081776,0.1575757575757576,66,0.9374523264683448,0.9848484848484849,0.054728002920774066,0.10860617566251458,0.22136861573481292,0.002994402691292065,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,APS,0.1,0.95,0.95,7,2622,0.7280397022332507,0.9443173150266971,0.8848207475209764,2,0.7424242424242424,0.8460934647681636,0.16520627966411094,0.1575757575757576,66,0.948512585812357,1.0454545454545454,0.17594012413289517,0.05299250635019841,0.1966495945369185,0.01176459562130315,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,APS,0.1,0.95,0.95,8,2622,0.7280397022332507,0.9591914569031273,0.9019832189168574,2,0.7424242424242424,0.8407813070463672,0.17805768528660093,0.1575757575757576,66,0.952326468344775,0.9848484848484849,0.19901423877327507,0.1197905494467348,0.20280267463366056,0.008499485072020922,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,APS,0.1,0.95,0.95,9,2622,0.7280397022332507,0.9584286803966438,0.8874904652936689,1,0.7121212121212122,0.8223895582329318,0.200328587075575,0.18787878787878787,66,0.940884820747521,1.121212121212121,0.19189485213581592,0.12735269993137943,0.21991037131882202,0.0032611867320585237,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,mondrian,APS,0.1,0.95,0.95,0,2622,0.7280397022332507,0.9492753623188406,0.8871090770404272,3,0.8602409638554217,0.9226268711208471,0.10945600584154802,0.03975903614457832,1245,0.9614797864225781,0.9325301204819277,0.8841548010222708,0.022593982955474923,0.047867286138016114,0.09573604905725083,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,mondrian,APS,0.1,0.95,0.95,1,2622,0.7280397022332507,0.959954233409611,0.8981693363844394,0,0.8907630522088353,0.9248630887185104,0.07893391748813439,0.009236947791164685,1245,0.9569031273836766,0.9044176706827309,0.5046732384081782,0.021033931933148474,0.04749280345784007,0.10034654715422232,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,mondrian,APS,0.1,0.95,0.95,2,2622,0.7280397022332507,0.9630053394355453,0.8939740655987796,2,0.7727272727272727,0.8652610441767068,0.12526469514421323,0.12727272727272732,66,0.9412662090007627,1.106060606060606,0.35867104782767434,0.07767257949672063,0.18334756010812348,0.02294181182529867,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,mondrian,APS,0.1,0.95,0.95,3,2622,0.7280397022332507,0.9527078565980168,0.8882532418001525,2,0.8181818181818182,0.8945326761591822,0.16666666666666663,0.08181818181818179,66,0.9610983981693364,1.1363636363636365,0.9649507119386637,0.09520239342656112,0.21116090482287667,0.005376104737029115,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,mondrian,APS,0.1,0.95,0.95,4,2622,0.7280397022332507,0.9553775743707094,0.9031273836765827,3,0.8939759036144578,0.9167123037604965,0.06056955093099681,0.006024096385542244,1245,0.9748283752860412,0.963855421686747,0.6169404892296458,0.028618020448265783,0.05294555126825384,0.04878380948215973,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,mondrian,APS,0.1,0.95,0.95,5,2622,0.7280397022332507,0.952326468344775,0.8920671243325705,3,0.8730923694779117,0.9108890105878058,0.0814530850675429,0.026907630522088333,1245,0.9538520213577422,0.9542168674698795,0.4192771084337349,0.029618376037152897,0.05098564191406148,0.06379270833491806,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,mondrian,APS,0.1,0.95,0.95,6,2622,0.7280397022332507,0.956140350877193,0.8909229595728452,3,0.8690763052208835,0.9174607520993062,0.11577217962760133,0.030923694779116495,1245,0.9546147978642258,0.9413654618473896,0.6010952902519168,0.027710669982526637,0.04495192097365497,0.13672640449144752,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,mondrian,APS,0.1,0.95,0.95,7,2622,0.7280397022332507,0.9443173150266971,0.8787185354691075,2,0.803030303030303,0.8787513691128149,0.1515151515151516,0.09696969696969704,66,0.9572845156369184,1.1818181818181819,0.8667031763417306,0.05299250635019841,0.1966495945369185,0.01176459562130315,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,mondrian,APS,0.1,0.95,0.95,8,2622,0.7280397022332507,0.9591914569031273,0.9069412662090007,1,0.8939393939393939,0.9187203358890106,0.0757575757575758,0.0060606060606061,66,0.967581998474447,1.2727272727272727,0.6304855786783498,0.12014890017765059,0.22332479726845925,0.0026680274369025895,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,mondrian,APS,0.1,0.95,0.95,9,2622,0.7280397022332507,0.9584286803966438,0.8985507246376812,1,0.8181818181818182,0.8712577583059511,0.08703906535231831,0.08181818181818179,66,0.9607170099160945,1.3636363636363635,0.4503833515881708,0.12735269993137943,0.21991037131882202,0.0032611867320585237,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,0,2622,0.7280397022332507,0.9492753623188406,0.8852021357742181,1,0.6060606060606061,0.8104235122307412,0.31040525739320923,0.29393939393939394,66,0.9412662090007627,1.0303030303030303,0.10098576122672509,0.1353384460928172,0.30210556266894295,1.0518202817571924e-05,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,1,2622,0.7280397022332507,0.959954233409611,0.8913043478260869,2,0.7727272727272727,0.8530941949616649,0.1437385907265426,0.12727272727272732,66,0.9385964912280702,0.9848484848484849,0.14322745527564795,0.09958849614044506,0.15713472755726277,0.07446371576576272,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,2,2622,0.7280397022332507,0.9630053394355453,0.8897787948131197,2,0.7272727272727273,0.82359437751004,0.18437385907265424,0.17272727272727273,66,0.9328756674294432,1.0,0.11935012778386267,0.07993534802709479,0.19419547588561673,0.013355052278888497,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,3,2622,0.7280397022332507,0.9527078565980168,0.8966437833714722,2,0.7272727272727273,0.8307959109163928,0.18276743336984302,0.17272727272727273,66,0.9527078565980168,0.9696969696969697,0.10419861263234753,0.09720410063953593,0.2107696685161474,0.005494942234131681,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,4,2622,0.7280397022332507,0.9553775743707094,0.902745995423341,2,0.7424242424242424,0.848357064622125,0.1893026652062797,0.1575757575757576,66,0.9572845156369184,0.9545454545454546,0.16860167944505278,0.112630915147978,0.21749181960449565,0.0037522662708241493,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,5,2622,0.7280397022332507,0.952326468344775,0.8951182303585049,2,0.803030303030303,0.865863453815261,0.12387732749178537,0.09696969696969704,66,0.9488939740655988,1.0303030303030303,0.2022270901788975,0.0316183090060552,0.12704509887608478,0.2295176864540805,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,6,2622,0.7280397022332507,0.956140350877193,0.8882532418001525,1,0.7424242424242424,0.8192040890836071,0.18046732384081776,0.1575757575757576,66,0.9363081617086194,0.9848484848484849,0.054728002920774066,0.11048766662851262,0.22136861573481292,0.002994402691292065,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,7,2622,0.7280397022332507,0.9443173150266971,0.8848207475209764,2,0.7424242424242424,0.8460934647681636,0.16520627966411094,0.1575757575757576,66,0.9462242562929062,1.0151515151515151,0.16239503468419125,0.05492379102796195,0.19547588561673068,0.012502674053027973,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,8,2622,0.7280397022332507,0.9591914569031273,0.9012204424103738,2,0.7424242424242424,0.8367926250456371,0.17805768528660093,0.1575757575757576,66,0.9508009153318078,0.9848484848484849,0.1838627236217597,0.12170333931727112,0.20202020202020202,0.008863263470063174,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,marginal_split,RAPS,0.1,0.95,0.95,9,2622,0.7280397022332507,0.9584286803966438,0.8874904652936689,1,0.7121212121212122,0.8223895582329318,0.200328587075575,0.18787878787878787,66,0.9401220442410374,1.121212121212121,0.19189485213581592,0.13034565767785827,0.22496087636932707,0.0024206020564963263,0.9496567505720824,0.9496567505720824
waterbirds,groupdro,1,erm,ft_groupdro,mondrian,RAPS,0.1,0.95,0.95,0,2622,0.7280397022332507,0.9492753623188406,0.8878718535469108,3,0.8618473895582329,0.9230284775465498,0.1078495801387368,0.0381526104417671,1245,0.9610983981693364,0.9317269076305221,0.8841548010222708,0.022943424293813026,0.047867286138016114,0.09573604905725083,0.9496567505720824,0.9496567505720824
