backbone,dataset,method,train_seed,calibration,score,rho_test,split_seed,worst_group_rerun,worst_group_cov_rerun,cov_g0,n_g0,cov_g1,n_g1,cov_g2,n_g2,cov_g3,n_g3,cov_min_recomputed,argmin_recomputed
clip_vitb32,waterbirds,erm,0,mondrian,APS,0.95,7,3,0.8779116465863454,0.8883534136546185,1245,0.9545454545454546,66,0.8939393939393939,66,0.8779116465863454,1245,0.8779116465863454,3
clip_vitb32,waterbirds,erm,0,mondrian,APS,0.95,8,3,0.8779116465863454,0.9156626506024096,1245,0.9393939393939394,66,0.8787878787878788,66,0.8779116465863454,1245,0.8779116465863454,3
clip_vitb32,waterbirds,erm,0,mondrian,APS,0.95,9,3,0.8779116465863454,0.8963855421686747,1245,0.9090909090909091,66,0.8939393939393939,66,0.8779116465863454,1245,0.8779116465863454,3
clip_vitb32,waterbirds,erm,1,marginal_split,APS,0.95,0,2,0.5909090909090909,0.9518072289156626,1245,0.6666666666666666,66,0.5909090909090909,66,0.9052208835341365,1245,0.5909090909090909,2
clip_vitb32,waterbirds,erm,1,marginal_split,APS,0.95,1,2,0.48484848484848486,0.9236947791164659,1245,0.7272727272727273,66,0.48484848484848486,66,0.8666666666666667,1245,0.48484848484848486,2
clip_vitb32,waterbirds,erm,1,marginal_split,APS,0.95,2,2,0.5,0.934136546184739,1245,0.6060606060606061,66,0.5,66,0.8987951807228916,1245,0.5,2
clip_vitb32,waterbirds,erm,1,marginal_split,APS,0.95,3,2,0.5303030303030303,0.9381526104417671,1245,0.7727272727272727,66,0.5303030303030303,66,0.8859437751004016,1245,0.5303030303030303,2
clip_vitb32,waterbirds,erm,1,marginal_split,APS,0.95,4,2,0.45454545454545453,0.9309236947791165,1245,0.6363636363636364,66,0.45454545454545453,66,0.8570281124497992,1245,0.45454545454545453,2
clip_vitb32,waterbirds,erm,1,marginal_split,APS,0.95,5,2,0.5151515151515151,0.934136546184739,1245,0.7727272727272727,66,0.5151515151515151,66,0.8867469879518072,1245,0.5151515151515151,2
clip_vitb32,waterbirds,erm,1,marginal_split,APS,0.95,6,2,0.4696969696969697,0.9365461847389558,1245,0.7424242424242424,66,0.4696969696969697,66,0.8730923694779117,1245,0.4696969696969697,2
clip_vitb32,waterbirds,erm,1,marginal_split,APS,0.95,7,2,0.5757575757575758,0.9196787148594378,1245,0.7424242424242424,66,0.5757575757575758,66,0.8755020080321285,1245,0.5757575757575758,2
clip_vitb32,waterbirds,erm,1,marginal_split,APS,0.95,8,2,0.5454545454545454,0.9373493975903614,1245,0.7575757575757576,66,0.5454545454545454,66,0.885140562248996,1245,0.5454545454545454,2
clip_vitb32,waterbirds,erm,1,marginal_split,APS,0.95,9,2,0.42424242424242425,0.9156626506024096,1245,0.7272727272727273,66,0.42424242424242425,66,0.8714859437751004,1245,0.42424242424242425,2
clip_vitb32,waterbirds,erm,1,mondrian,APS,0.95,0,1,0.803030303030303,0.9228915662650602,1245,0.803030303030303,66,0.8333333333333334,66,0.9036144578313253,1245,0.803030303030303,1
clip_vitb32,waterbirds,erm,1,mondrian,APS,0.95,1,2,0.8636363636363636,0.8835341365461847,1245,0.9696969696969697,66,0.8636363636363636,66,0.8923694779116466,1245,0.8636363636363636,2
clip_vitb32,waterbirds,erm,1,mondrian,APS,0.95,2,2,0.7878787878787878,0.8907630522088353,1245,0.8181818181818182,66,0.7878787878787878,66,0.9172690763052209,1245,0.7878787878787878,2
clip_vitb32,waterbirds,erm,1,mondrian,APS,0.95,3,0,0.8811244979919679,0.8811244979919679,1245,0.9545454545454546,66,0.9242424242424242,66,0.9004016064257028,1245,0.8811244979919679,0
clip_vitb32,waterbirds,erm,1,mondrian,APS,0.95,4,3,0.8433734939759037,0.9100401606425703,1245,0.9545454545454546,66,0.9545454545454546,66,0.8433734939759037,1245,0.8433734939759037,3
clip_vitb32,waterbirds,erm,1,mondrian,APS,0.95,5,2,0.8787878787878788,0.9068273092369478,1245,0.9545454545454546,66,0.8787878787878788,66,0.8843373493975903,1245,0.8787878787878788,2
clip_vitb32,waterbirds,erm,1,mondrian,APS,0.95,6,2,0.8484848484848485,0.914859437751004,1245,0.8636363636363636,66,0.8484848484848485,66,0.8755020080321285,1245,0.8484848484848485,2
clip_vitb32,waterbirds,erm,1,mondrian,APS,0.95,7,3,0.8779116465863454,0.8883534136546185,1245,0.9545454545454546,66,0.8939393939393939,66,0.8779116465863454,1245,0.8779116465863454,3
clip_vitb32,waterbirds,erm,1,mondrian,APS,0.95,8,3,0.8779116465863454,0.9156626506024096,1245,0.9393939393939394,66,0.8787878787878788,66,0.8779116465863454,1245,0.8779116465863454,3
clip_vitb32,waterbirds,erm,1,mondrian,APS,0.95,9,3,0.8779116465863454,0.8963855421686747,1245,0.9090909090909091,66,0.8939393939393939,66,0.8779116465863454,1245,0.8779116465863454,3
clip_vitb32,waterbirds,erm,2,marginal_split,APS,0.95,0,2,0.5909090909090909,0.9518072289156626,1245,0.6666666666666666,66,0.5909090909090909,66,0.9052208835341365,1245,0.5909090909090909,2
clip_vitb32,waterbirds,erm,2,marginal_split,APS,0.95,1,2,0.48484848484848486,0.9236947791164659,1245,0.7272727272727273,66,0.48484848484848486,66,0.8666666666666667,1245,0.48484848484848486,2
clip_vitb32,waterbirds,erm,2,marginal_split,APS,0.95,2,2,0.5,0.934136546184739,1245,0.6060606060606061,66,0.5,66,0.8987951807228916,1245,0.5,2
clip_vitb32,waterbirds,erm,2,marginal_split,APS,0.95,3,2,0.5303030303030303,0.9381526104417671,1245,0.7727272727272727,66,0.5303030303030303,66,0.8859437751004016,1245,0.5303030303030303,2
clip_vitb32,waterbirds,erm,2,marginal_split,APS,0.95,4,2,0.45454545454545453,0.9309236947791165,1245,0.6363636363636364,66,0.45454545454545453,66,0.8570281124497992,1245,0.45454545454545453,2
clip_vitb32,waterbirds,erm,2,marginal_split,APS,0.95,5,2,0.5151515151515151,0.934136546184739,1245,0.7727272727272727,66,0.5151515151515151,66,0.8867469879518072,1245,0.5151515151515151,2
clip_vitb32,waterbirds,erm,2,marginal_split,APS,0.95,6,2,0.4696969696969697,0.9365461847389558,1245,0.7424242424242424,66,0.4696969696969697,66,0.8730923694779117,1245,0.4696969696969697,2
clip_vitb32,waterbirds,erm,2,marginal_split,APS,0.95,7,2,0.5757575757575758,0.9196787148594378,1245,0.7424242424242424,66,0.5757575757575758,66,0.8755020080321285,1245,0.5757575757575758,2
clip_vitb32,waterbirds,erm,2,marginal_split,APS,0.95,8,2,0.5454545454545454,0.9373493975903614,1245,0.7575757575757576,66,0.5454545454545454,66,0.885140562248996,1245,0.5454545454545454,2
clip_vitb32,waterbirds,erm,2,marginal_split,APS,0.95,9,2,0.42424242424242425,0.9156626506024096,1245,0.7272727272727273,66,0.42424242424242425,66,0.8714859437751004,1245,0.42424242424242425,2
clip_vitb32,waterbirds,erm,2,mondrian,APS,0.95,0,1,0.803030303030303,0.9228915662650602,1245,0.803030303030303,66,0.8333333333333334,66,0.9036144578313253,1245,0.803030303030303,1
clip_vitb32,waterbirds,erm,2,mondrian,APS,0.95,1,2,0.8636363636363636,0.8835341365461847,1245,0.9696969696969697,66,0.8636363636363636,66,0.8923694779116466,1245,0.8636363636363636,2
clip_vitb32,waterbirds,erm,2,mondrian,APS,0.95,2,2,0.7878787878787878,0.8907630522088353,1245,0.8181818181818182,66,0.7878787878787878,66,0.9172690763052209,1245,0.7878787878787878,2
clip_vitb32,waterbirds,erm,2,mondrian,APS,0.95,3,0,0.8811244979919679,0.8811244979919679,1245,0.9545454545454546,66,0.9242424242424242,66,0.9004016064257028,1245,0.8811244979919679,0
clip_vitb32,waterbirds,erm,2,mondrian,APS,0.95,4,3,0.8433734939759037,0.9100401606425703,1245,0.9545454545454546,66,0.9545454545454546,66,0.8433734939759037,1245,0.8433734939759037,3
clip_vitb32,waterbirds,erm,2,mondrian,APS,0.95,5,2,0.8787878787878788,0.9068273092369478,1245,0.9545454545454546,66,0.8787878787878788,66,0.8843373493975903,1245,0.8787878787878788,2
clip_vitb32,waterbirds,erm,2,mondrian,APS,0.95,6,2,0.8484848484848485,0.914859437751004,1245,0.8636363636363636,66,0.8484848484848485,66,0.8755020080321285,1245,0.8484848484848485,2
clip_vitb32,waterbirds,erm,2,mondrian,APS,0.95,7,3,0.8779116465863454,0.8883534136546185,1245,0.9545454545454546,66,0.8939393939393939,66,0.8779116465863454,1245,0.8779116465863454,3
clip_vitb32,waterbirds,erm,2,mondrian,APS,0.95,8,3,0.8779116465863454,0.9156626506024096,1245,0.9393939393939394,66,0.8787878787878788,66,0.8779116465863454,1245,0.8779116465863454,3
clip_vitb32,waterbirds,erm,2,mondrian,APS,0.95,9,3,0.8779116465863454,0.8963855421686747,1245,0.9090909090909091,66,0.8939393939393939,66,0.8779116465863454,1245,0.8779116465863454,3
clip_vitb32,waterbirds,dfr,0,marginal_split,APS,0.95,0,2,0.8181818181818182,0.9044176706827309,1245,0.8636363636363636,66,0.8181818181818182,66,0.8875502008032129,1245,0.8181818181818182,2
clip_vitb32,waterbirds,dfr,0,marginal_split,APS,0.95,1,2,0.8636363636363636,0.9052208835341365,1245,0.9545454545454546,66,0.8636363636363636,66,0.8867469879518072,1245,0.8636363636363636,2
clip_vitb32,waterbirds,dfr,0,marginal_split,APS,0.95,2,3,0.8867469879518072,0.921285140562249,1245,0.8939393939393939,66,0.8939393939393939,66,0.8867469879518072,1245,0.8867469879518072,3
clip_vitb32,waterbirds,dfr,0,marginal_split,APS,0.95,3,2,0.8787878787878788,0.9140562248995984,1245,0.9393939393939394,66,0.8787878787878788,66,0.8803212851405623,1245,0.8787878787878788,2
clip_vitb32,waterbirds,dfr,0,marginal_split,APS,0.95,4,2,0.803030303030303,0.8883534136546185,1245,0.9242424242424242,66,0.803030303030303,66,0.8634538152610441,1245,0.803030303030303,2
clip_vitb32,waterbirds,dfr,0,marginal_split,APS,0.95,5,3,0.8746987951807229,0.8971887550200803,1245,0.9393939393939394,66,0.8787878787878788,66,0.8746987951807229,1245,0.8746987951807229,3
clip_vitb32,waterbirds,dfr,0,marginal_split,APS,0.95,6,3,0.8779116465863454,0.9325301204819277,1245,0.8787878787878788,66,0.8787878787878788,66,0.8779116465863454,1245,0.8779116465863454,3
clip_vitb32,waterbirds,dfr,0,marginal_split,APS,0.95,7,3,0.8811244979919679,0.9036144578313253,1245,0.9393939393939394,66,0.8939393939393939,66,0.8811244979919679,1245,0.8811244979919679,3
clip_vitb32,waterbirds,dfr,0,marginal_split,APS,0.95,8,2,0.803030303030303,0.9261044176706827,1245,0.9242424242424242,66,0.803030303030303,66,0.8987951807228916,1245,0.803030303030303,2
clip_vitb32,waterbirds,dfr,0,marginal_split,APS,0.95,9,3,0.8698795180722891,0.8971887550200803,1245,0.9242424242424242,66,0.8787878787878788,66,0.8698795180722891,1245,0.8698795180722891,3
clip_vitb32,waterbirds,dfr,0,mondrian,APS,0.95,0,1,0.8636363636363636,0.9012048192771084,1245,0.8636363636363636,66,0.8939393939393939,66,0.8907630522088353,1245,0.8636363636363636,1
clip_vitb32,waterbirds,dfr,0,mondrian,APS,0.95,1,2,0.8939393939393939,0.8995983935742972,1245,1.0,66,0.8939393939393939,66,0.8947791164658635,1245,0.8939393939393939,2
clip_vitb32,waterbirds,dfr,0,mondrian,APS,0.95,2,3,0.8891566265060241,0.9172690763052209,1245,0.8939393939393939,66,0.9242424242424242,66,0.8891566265060241,1245,0.8891566265060241,3
clip_vitb32,waterbirds,dfr,0,mondrian,APS,0.95,3,2,0.8787878787878788,0.9012048192771084,1245,0.9545454545454546,66,0.8787878787878788,66,0.8979919678714859,1245,0.8787878787878788,2
clip_vitb32,waterbirds,dfr,0,mondrian,APS,0.95,4,3,0.8465863453815261,0.9052208835341365,1245,0.9393939393939394,66,0.9090909090909091,66,0.8465863453815261,1245,0.8465863453815261,3
clip_vitb32,waterbirds,dfr,0,mondrian,APS,0.95,5,3,0.8690763052208835,0.9044176706827309,1245,0.9545454545454546,66,0.9545454545454546,66,0.8690763052208835,1245,0.8690763052208835,3
clip_vitb32,waterbirds,dfr,0,mondrian,APS,0.95,6,3,0.8763052208835341,0.9325301204819277,1245,0.8787878787878788,66,0.9848484848484849,66,0.8763052208835341,1245,0.8763052208835341,3
clip_vitb32,waterbirds,dfr,0,mondrian,APS,0.95,7,3,0.8859437751004016,0.9028112449799197,1245,0.9393939393939394,66,0.9090909090909091,66,0.8859437751004016,1245,0.8859437751004016,3
clip_vitb32,waterbirds,dfr,0,mondrian,APS,0.95,8,2,0.7878787878787878,0.9253012048192771,1245,0.9545454545454546,66,0.7878787878787878,66,0.9028112449799197,1245,0.7878787878787878,2
clip_vitb32,waterbirds,dfr,0,mondrian,APS,0.95,9,3,0.8771084337349397,0.8883534136546185,1245,0.9545454545454546,66,0.8939393939393939,66,0.8771084337349397,1245,0.8771084337349397,3
clip_vitb32,waterbirds,dfr,1,marginal_split,APS,0.95,0,2,0.8181818181818182,0.8947791164658635,1245,0.8939393939393939,66,0.8181818181818182,66,0.8891566265060241,1245,0.8181818181818182,2
clip_vitb32,waterbirds,dfr,1,marginal_split,APS,0.95,1,3,0.8907630522088353,0.9100401606425703,1245,0.9242424242424242,66,0.8939393939393939,66,0.8907630522088353,1245,0.8907630522088353,3
clip_vitb32,waterbirds,dfr,1,marginal_split,APS,0.95,2,3,0.8867469879518072,0.921285140562249,1245,0.9090909090909091,66,0.8939393939393939,66,0.8867469879518072,1245,0.8867469879518072,3
clip_vitb32,waterbirds,dfr,1,marginal_split,APS,0.95,3,3,0.8746987951807229,0.9156626506024096,1245,0.8787878787878788,66,0.8787878787878788,66,0.8746987951807229,1245,0.8746987951807229,3
clip_vitb32,waterbirds,dfr,1,marginal_split,APS,0.95,4,2,0.7575757575757576,0.8883534136546185,1245,0.8939393939393939,66,0.7575757575757576,66,0.8578313253012049,1245,0.7575757575757576,2
clip_vitb32,waterbirds,dfr,1,marginal_split,APS,0.95,5,3,0.8730923694779117,0.9012048192771084,1245,0.9696969696969697,66,0.8787878787878788,66,0.8730923694779117,1245,0.8730923694779117,3
clip_vitb32,waterbirds,dfr,1,marginal_split,APS,0.95,6,3,0.8803212851405623,0.9349397590361446,1245,0.8939393939393939,66,0.9090909090909091,66,0.8803212851405623,1245,0.8803212851405623,3
clip_vitb32,waterbirds,dfr,1,marginal_split,APS,0.95,7,2,0.8636363636363636,0.8987951807228916,1245,0.9545454545454546,66,0.8636363636363636,66,0.8859437751004016,1245,0.8636363636363636,2
clip_vitb32,waterbirds,dfr,1,marginal_split,APS,0.95,8,2,0.7727272727272727,0.9196787148594378,1245,0.8939393939393939,66,0.7727272727272727,66,0.8955823293172691,1245,0.7727272727272727,2
clip_vitb32,waterbirds,dfr,1,marginal_split,APS,0.95,9,3,0.8666666666666667,0.9076305220883534,1245,0.9090909090909091,66,0.8787878787878788,66,0.8666666666666667,1245,0.8666666666666667,3
clip_vitb32,waterbirds,dfr,1,mondrian,APS,0.95,0,3,0.8891566265060241,0.8939759036144578,1245,0.8939393939393939,66,0.9090909090909091,66,0.8891566265060241,1245,0.8891566265060241,3
clip_vitb32,waterbirds,dfr,1,mondrian,APS,0.95,1,0,0.8947791164658635,0.8947791164658635,1245,0.9545454545454546,66,0.9090909090909091,66,0.9004016064257028,1245,0.8947791164658635,0
clip_vitb32,waterbirds,dfr,1,mondrian,APS,0.95,2,3,0.8891566265060241,0.9180722891566265,1245,0.9090909090909091,66,0.9242424242424242,66,0.8891566265060241,1245,0.8891566265060241,3
clip_vitb32,waterbirds,dfr,1,mondrian,APS,0.95,3,1,0.8939393939393939,0.8963855421686747,1245,0.8939393939393939,66,0.9242424242424242,66,0.8963855421686747,1245,0.8939393939393939,1
clip_vitb32,waterbirds,dfr,1,mondrian,APS,0.95,4,3,0.8506024096385543,0.8947791164658635,1245,0.9545454545454546,66,0.9090909090909091,66,0.8506024096385543,1245,0.8506024096385543,3
clip_vitb32,waterbirds,dfr,1,mondrian,APS,0.95,5,3,0.8738955823293173,0.8987951807228916,1245,0.9848484848484849,66,0.9090909090909091,66,0.8738955823293173,1245,0.8738955823293173,3
clip_vitb32,waterbirds,dfr,1,mondrian,APS,0.95,6,3,0.8682730923694779,0.9373493975903614,1245,0.8939393939393939,66,0.9545454545454546,66,0.8682730923694779,1245,0.8682730923694779,3
clip_vitb32,waterbirds,dfr,1,mondrian,APS,0.95,7,3,0.8859437751004016,0.8979919678714859,1245,0.9545454545454546,66,0.9242424242424242,66,0.8859437751004016,1245,0.8859437751004016,3
clip_vitb32,waterbirds,dfr,1,mondrian,APS,0.95,8,2,0.7727272727272727,0.9204819277108434,1245,0.9696969696969697,66,0.7727272727272727,66,0.8923694779116466,1245,0.7727272727272727,2
clip_vitb32,waterbirds,dfr,1,mondrian,APS,0.95,9,3,0.8763052208835341,0.8987951807228916,1245,0.9545454545454546,66,0.9242424242424242,66,0.8763052208835341,1245,0.8763052208835341,3
clip_vitb32,waterbirds,dfr,2,marginal_split,APS,0.95,0,2,0.803030303030303,0.9092369477911647,1245,0.8939393939393939,66,0.803030303030303,66,0.9012048192771084,1245,0.803030303030303,2
clip_vitb32,waterbirds,dfr,2,marginal_split,APS,0.95,1,2,0.8939393939393939,0.9100401606425703,1245,0.9393939393939394,66,0.8939393939393939,66,0.8979919678714859,1245,0.8939393939393939,2
clip_vitb32,waterbirds,dfr,2,marginal_split,APS,0.95,2,3,0.8899598393574297,0.9196787148594378,1245,0.9090909090909091,66,0.8939393939393939,66,0.8899598393574297,1245,0.8899598393574297,3
clip_vitb32,waterbirds,dfr,2,marginal_split,APS,0.95,3,2,0.8484848484848485,0.8939759036144578,1245,0.8787878787878788,66,0.8484848484848485,66,0.8746987951807229,1245,0.8484848484848485,2
clip_vitb32,waterbirds,dfr,2,marginal_split,APS,0.95,4,2,0.8181818181818182,0.8899598393574297,1245,0.9090909090909091,66,0.8181818181818182,66,0.8602409638554217,1245,0.8181818181818182,2
clip_vitb32,waterbirds,dfr,2,marginal_split,APS,0.95,5,3,0.8738955823293173,0.8955823293172691,1245,0.9545454545454546,66,0.8939393939393939,66,0.8738955823293173,1245,0.8738955823293173,3
clip_vitb32,waterbirds,dfr,2,marginal_split,APS,0.95,6,1,0.8636363636363636,0.9381526104417671,1245,0.8636363636363636,66,0.8636363636363636,66,0.8939759036144578,1245,0.8636363636363636,1
clip_vitb32,waterbirds,dfr,2,marginal_split,APS,0.95,7,2,0.8636363636363636,0.9028112449799197,1245,0.9393939393939394,66,0.8636363636363636,66,0.8883534136546185,1245,0.8636363636363636,2
clip_vitb32,waterbirds,dfr,2,marginal_split,APS,0.95,8,2,0.7878787878787878,0.9164658634538153,1245,0.9090909090909091,66,0.7878787878787878,66,0.8923694779116466,1245,0.7878787878787878,2
clip_vitb32,waterbirds,dfr,2,marginal_split,APS,0.95,9,3,0.8690763052208835,0.9020080321285141,1245,0.9090909090909091,66,0.9090909090909091,66,0.8690763052208835,1245,0.8690763052208835,3
clip_vitb32,waterbirds,dfr,2,mondrian,APS,0.95,0,2,0.8787878787878788,0.9076305220883534,1245,0.8939393939393939,66,0.8787878787878788,66,0.9036144578313253,1245,0.8787878787878788,2
clip_vitb32,waterbirds,dfr,2,mondrian,APS,0.95,1,3,0.8995983935742972,0.9092369477911647,1245,0.9696969696969697,66,0.9090909090909091,66,0.8995983935742972,1245,0.8995983935742972,3
clip_vitb32,waterbirds,dfr,2,mondrian,APS,0.95,2,3,0.8923694779116466,0.9140562248995984,1245,0.8939393939393939,66,0.9545454545454546,66,0.8923694779116466,1245,0.8923694779116466,3
clip_vitb32,waterbirds,dfr,2,mondrian,APS,0.95,3,2,0.8484848484848485,0.891566265060241,1245,0.8787878787878788,66,0.8484848484848485,66,0.8779116465863454,1245,0.8484848484848485,2
clip_vitb32,waterbirds,dfr,2,mondrian,APS,0.95,4,3,0.8489959839357429,0.8955823293172691,1245,0.9393939393939394,66,0.9545454545454546,66,0.8489959839357429,1245,0.8489959839357429,3
clip_vitb32,waterbirds,dfr,2,mondrian,APS,0.95,5,3,0.8698795180722891,0.9052208835341365,1245,0.9545454545454546,66,0.9242424242424242,66,0.8698795180722891,1245,0.8698795180722891,3
clip_vitb32,waterbirds,dfr,2,mondrian,APS,0.95,6,1,0.8787878787878788,0.9389558232931727,1245,0.8787878787878788,66,0.9545454545454546,66,0.8859437751004016,1245,0.8787878787878788,1
clip_vitb32,waterbirds,dfr,2,mondrian,APS,0.95,7,3,0.8795180722891566,0.9044176706827309,1245,0.9393939393939394,66,0.8939393939393939,66,0.8795180722891566,1245,0.8795180722891566,3
clip_vitb32,waterbirds,dfr,2,mondrian,APS,0.95,8,2,0.7121212121212122,0.9164658634538153,1245,0.9393939393939394,66,0.7121212121212122,66,0.9012048192771084,1245,0.7121212121212122,2
clip_vitb32,waterbirds,dfr,2,mondrian,APS,0.95,9,3,0.8795180722891566,0.8859437751004016,1245,0.9393939393939394,66,0.9090909090909091,66,0.8795180722891566,1245,0.8795180722891566,3
clip_vitb32,waterbirds,afr,0,marginal_split,APS,0.95,0,2,0.8333333333333334,0.9381526104417671,1245,0.9696969696969697,66,0.8333333333333334,66,0.8481927710843373,1245,0.8333333333333334,2
clip_vitb32,waterbirds,afr,0,marginal_split,APS,0.95,1,2,0.7575757575757576,0.9566265060240964,1245,1.0,66,0.7575757575757576,66,0.8433734939759037,1245,0.7575757575757576,2
clip_vitb32,waterbirds,afr,0,marginal_split,APS,0.95,2,3,0.8811244979919679,0.9654618473895582,1245,0.9545454545454546,66,0.9242424242424242,66,0.8811244979919679,1245,0.8811244979919679,3
clip_vitb32,waterbirds,afr,0,marginal_split,APS,0.95,3,3,0.8168674698795181,0.9614457831325302,1245,0.9545454545454546,66,0.8484848484848485,66,0.8168674698795181,1245,0.8168674698795181,3
clip_vitb32,waterbirds,afr,0,marginal_split,APS,0.95,4,3,0.7710843373493976,0.9301204819277108,1245,0.9242424242424242,66,0.8181818181818182,66,0.7710843373493976,1245,0.7710843373493976,3
clip_vitb32,waterbirds,afr,0,marginal_split,APS,0.95,5,3,0.8289156626506025,0.9662650602409638,1245,1.0,66,0.8333333333333334,66,0.8289156626506025,1245,0.8289156626506025,3
clip_vitb32,waterbirds,afr,0,marginal_split,APS,0.95,6,3,0.7919678714859437,0.9453815261044177,1245,0.8939393939393939,66,0.8181818181818182,66,0.7919678714859437,1245,0.7919678714859437,3
clip_vitb32,waterbirds,afr,0,marginal_split,APS,0.95,7,2,0.7878787878787878,0.957429718875502,1245,0.9545454545454546,66,0.7878787878787878,66,0.8016064257028113,1245,0.7878787878787878,2
clip_vitb32,waterbirds,afr,0,marginal_split,APS,0.95,8,2,0.7575757575757576,0.963855421686747,1245,0.9696969696969697,66,0.7575757575757576,66,0.8626506024096385,1245,0.7575757575757576,2
clip_vitb32,waterbirds,afr,0,marginal_split,APS,0.95,9,3,0.8240963855421687,0.9518072289156626,1245,0.9696969696969697,66,0.8333333333333334,66,0.8240963855421687,1245,0.8240963855421687,3
clip_vitb32,waterbirds,afr,0,mondrian,APS,0.95,0,1,0.8636363636363636,0.8827309236947791,1245,0.8636363636363636,66,0.9090909090909091,66,0.9012048192771084,1245,0.8636363636363636,1
clip_vitb32,waterbirds,afr,0,mondrian,APS,0.95,1,3,0.8843373493975903,0.8963855421686747,1245,1.0,66,0.8939393939393939,66,0.8843373493975903,1245,0.8843373493975903,3
clip_vitb32,waterbirds,afr,0,mondrian,APS,0.95,2,1,0.8787878787878788,0.9180722891566265,1245,0.8787878787878788,66,0.9545454545454546,66,0.9228915662650602,1245,0.8787878787878788,1
clip_vitb32,waterbirds,afr,0,mondrian,APS,0.95,3,1,0.8333333333333334,0.914859437751004,1245,0.8333333333333334,66,0.9848484848484849,66,0.8706827309236947,1245,0.8333333333333334,1
clip_vitb32,waterbirds,afr,0,mondrian,APS,0.95,4,3,0.8224899598393575,0.8682730923694779,1245,0.9393939393939394,66,0.8939393939393939,66,0.8224899598393575,1245,0.8224899598393575,3
clip_vitb32,waterbirds,afr,0,mondrian,APS,0.95,5,3,0.8642570281124498,0.8947791164658635,1245,0.9393939393939394,66,0.9545454545454546,66,0.8642570281124498,1245,0.8642570281124498,3
clip_vitb32,waterbirds,afr,0,mondrian,APS,0.95,6,3,0.8481927710843373,0.9028112449799197,1245,0.8939393939393939,66,0.9696969696969697,66,0.8481927710843373,1245,0.8481927710843373,3
clip_vitb32,waterbirds,afr,0,mondrian,APS,0.95,7,3,0.8730923694779117,0.9156626506024096,1245,0.9545454545454546,66,0.9090909090909091,66,0.8730923694779117,1245,0.8730923694779117,3
clip_vitb32,waterbirds,afr,0,mondrian,APS,0.95,8,2,0.8181818181818182,0.8995983935742972,1245,0.9393939393939394,66,0.8181818181818182,66,0.9228915662650602,1245,0.8181818181818182,2
clip_vitb32,waterbirds,afr,0,mondrian,APS,0.95,9,0,0.8803212851405623,0.8803212851405623,1245,0.9090909090909091,66,0.9393939393939394,66,0.9116465863453815,1245,0.8803212851405623,0
clip_vitb32,waterbirds,afr,1,marginal_split,APS,0.95,0,2,0.8333333333333334,0.9381526104417671,1245,0.9696969696969697,66,0.8333333333333334,66,0.8481927710843373,1245,0.8333333333333334,2
clip_vitb32,waterbirds,afr,1,marginal_split,APS,0.95,1,2,0.7575757575757576,0.9566265060240964,1245,1.0,66,0.7575757575757576,66,0.8433734939759037,1245,0.7575757575757576,2
clip_vitb32,waterbirds,afr,1,marginal_split,APS,0.95,2,3,0.8811244979919679,0.9654618473895582,1245,0.9545454545454546,66,0.9242424242424242,66,0.8811244979919679,1245,0.8811244979919679,3
clip_vitb32,waterbirds,afr,1,marginal_split,APS,0.95,3,3,0.8168674698795181,0.9614457831325302,1245,0.9545454545454546,66,0.8484848484848485,66,0.8168674698795181,1245,0.8168674698795181,3
clip_vitb32,waterbirds,afr,1,marginal_split,APS,0.95,4,3,0.7710843373493976,0.9301204819277108,1245,0.9242424242424242,66,0.8181818181818182,66,0.7710843373493976,1245,0.7710843373493976,3
clip_vitb32,waterbirds,afr,1,marginal_split,APS,0.95,5,3,0.8289156626506025,0.9662650602409638,1245,1.0,66,0.8333333333333334,66,0.8289156626506025,1245,0.8289156626506025,3
clip_vitb32,waterbirds,afr,1,marginal_split,APS,0.95,6,3,0.7919678714859437,0.9453815261044177,1245,0.8939393939393939,66,0.8181818181818182,66,0.7919678714859437,1245,0.7919678714859437,3
clip_vitb32,waterbirds,afr,1,marginal_split,APS,0.95,7,2,0.7878787878787878,0.957429718875502,1245,0.9545454545454546,66,0.7878787878787878,66,0.8016064257028113,1245,0.7878787878787878,2
clip_vitb32,waterbirds,afr,1,marginal_split,APS,0.95,8,2,0.7575757575757576,0.963855421686747,1245,0.9696969696969697,66,0.7575757575757576,66,0.8626506024096385,1245,0.7575757575757576,2
clip_vitb32,waterbirds,afr,1,marginal_split,APS,0.95,9,3,0.8240963855421687,0.9518072289156626,1245,0.9696969696969697,66,0.8333333333333334,66,0.8240963855421687,1245,0.8240963855421687,3
clip_vitb32,waterbirds,afr,1,mondrian,APS,0.95,0,1,0.8636363636363636,0.8827309236947791,1245,0.8636363636363636,66,0.9090909090909091,66,0.9012048192771084,1245,0.8636363636363636,1
clip_vitb32,waterbirds,afr,1,mondrian,APS,0.95,1,3,0.8843373493975903,0.8963855421686747,1245,1.0,66,0.8939393939393939,66,0.8843373493975903,1245,0.8843373493975903,3
clip_vitb32,waterbirds,afr,1,mondrian,APS,0.95,2,1,0.8787878787878788,0.9180722891566265,1245,0.8787878787878788,66,0.9545454545454546,66,0.9228915662650602,1245,0.8787878787878788,1
clip_vitb32,waterbirds,afr,1,mondrian,APS,0.95,3,1,0.8333333333333334,0.914859437751004,1245,0.8333333333333334,66,0.9848484848484849,66,0.8706827309236947,1245,0.8333333333333334,1
